Actual,Predicted,Mean Absolute Error
31.0,31.14,-0.14000000000000057
75.0,75.0,0.0
33.0,33.16,-0.1599999999999966
65.0,65.0,0.0
30.0,30.38,-0.379999999999999
41.0,40.89,0.10999999999999943
33.0,33.13,-0.13000000000000256
40.0,39.87,0.13000000000000256
60.0,59.98,0.020000000000003126
74.0,74.0,0.0
90.0,90.0,0.0
28.0,27.63,0.370000000000001
17.0,19.75,-2.75
76.0,76.0,0.0
56.0,56.0,0.0
72.0,72.0,0.0
90.0,89.98,0.01999999999999602
62.0,61.99,0.00999999999999801
50.0,50.02,-0.020000000000003126
42.0,42.04,-0.03999999999999915
85.0,85.01,-0.010000000000005116
52.0,52.6,-0.6000000000000014
93.0,93.03,-0.030000000000001137
91.0,91.0,0.0
69.0,69.0,0.0
70.0,70.0,0.0
84.0,83.89,0.10999999999999943
66.0,67.04,-1.0400000000000063
75.0,75.03,-0.030000000000001137
93.0,93.0,0.0
41.0,41.1,-0.10000000000000142
65.0,65.0,0.0
46.0,45.97,0.030000000000001137
22.0,23.1,-1.1000000000000014
65.0,64.96,0.04000000000000625
93.0,92.97,0.030000000000001137
14.0,16.4,-2.3999999999999986
63.0,62.7,0.29999999999999716
42.0,41.95,0.04999999999999716
22.0,22.4,-0.3999999999999986
26.0,26.64,-0.6400000000000006
72.0,71.9,0.09999999999999432
76.0,76.0,0.0
30.0,29.79,0.21000000000000085
41.0,40.84,0.1599999999999966
69.0,69.0,0.0
60.0,59.93,0.07000000000000028
30.0,29.47,0.5300000000000011
62.0,62.01,-0.00999999999999801
52.0,51.93,0.07000000000000028
62.0,62.0,0.0
27.0,25.94,1.0599999999999987
59.0,45.98,13.020000000000003
78.0,77.87,0.12999999999999545
62.0,62.0,0.0
54.0,54.0,0.0
34.0,34.08,-0.0799999999999983
55.0,55.09,-0.09000000000000341
79.0,79.47,-0.46999999999999886
84.0,84.0,0.0
71.0,71.08,-0.0799999999999983
64.0,64.02,-0.01999999999999602
34.0,33.7,0.29999999999999716
83.0,82.8,0.20000000000000284
47.0,46.95,0.04999999999999716
69.0,69.21,-0.20999999999999375
47.0,47.06,-0.060000000000002274
87.0,87.0,0.0
69.0,69.34,-0.3400000000000034
63.0,62.99,0.00999999999999801
41.0,41.27,-0.2700000000000031
49.0,49.08,-0.0799999999999983
51.0,51.23,-0.22999999999999687
40.0,39.46,0.5399999999999991
49.0,48.84,0.1599999999999966
62.0,62.0,0.0
62.0,62.0,0.0
78.0,78.0,0.0
31.0,45.65,-14.649999999999999
65.0,65.0,0.0
65.0,65.0,0.0
29.0,28.57,0.4299999999999997
69.0,69.0,0.0
58.0,58.25,-0.25
58.0,58.27,-0.2700000000000031
55.0,55.22,-0.21999999999999886
50.0,50.17,-0.1700000000000017
53.0,52.57,0.4299999999999997
57.0,57.0,0.0
72.0,72.0,0.0
64.0,64.07,-0.06999999999999318
69.0,68.78,0.21999999999999886
63.0,63.0,0.0
29.0,28.52,0.4800000000000004
62.0,62.0,0.0
40.0,40.45,-0.45000000000000284
92.0,92.0,0.0
66.0,66.0,0.0
67.0,67.0,0.0
53.0,53.02,-0.020000000000003126
20.0,21.56,-1.5599999999999987
45.0,43.98,1.0200000000000031
76.0,76.06,-0.060000000000002274
48.0,47.99,0.00999999999999801
84.0,84.0,0.0
84.0,84.0,0.0
90.0,90.01,-0.010000000000005116
57.0,57.0,0.0
85.0,85.0,0.0
64.0,63.58,0.4200000000000017
35.0,34.83,0.1700000000000017
73.0,72.79,0.20999999999999375
83.0,83.0,0.0
66.0,65.99,0.010000000000005116
75.0,73.49,1.5100000000000051
20.0,38.88,-18.880000000000003
81.0,81.08,-0.0799999999999983
42.0,42.02,-0.020000000000003126
93.0,93.0,0.0
35.0,38.66,-3.6599999999999966
74.0,74.0,0.0
77.0,77.26,-0.2600000000000051
73.0,73.0,0.0
68.0,68.01,-0.010000000000005116
43.0,42.84,0.1599999999999966
63.0,62.82,0.17999999999999972
86.0,86.0,0.0
58.0,57.84,0.1599999999999966
79.0,79.0,0.0
63.0,63.48,-0.4799999999999969
39.0,38.68,0.3200000000000003
57.0,57.02,-0.020000000000003126
53.0,51.2,1.7999999999999972
66.0,65.98,0.01999999999999602
34.0,33.97,0.030000000000001137
37.0,37.24,-0.240000000000002
82.0,81.98,0.01999999999999602
95.0,95.0,0.0
73.0,73.01,-0.010000000000005116
90.0,89.99,0.010000000000005116
63.0,63.14,-0.14000000000000057
47.0,46.95,0.04999999999999716
29.0,29.55,-0.5500000000000007
89.0,89.0,0.0
60.0,59.99,0.00999999999999801
73.0,72.99,0.010000000000005116
46.0,45.95,0.04999999999999716
87.0,87.0,0.0
41.0,41.5,-0.5
33.0,33.25,-0.25
57.0,56.91,0.09000000000000341
66.0,66.0,0.0
37.0,37.5,-0.5
72.0,72.0,0.0
32.0,32.29,-0.28999999999999915
47.0,47.72,-0.7199999999999989
53.0,53.0,0.0
87.0,87.0,0.0
30.0,29.97,0.030000000000001137
31.0,30.56,0.4400000000000013
84.0,84.0,0.0
76.0,76.0,0.0
64.0,62.8,1.2000000000000028
64.0,64.0,0.0
81.0,81.0,0.0
46.0,46.26,-0.259999999999998
43.0,42.95,0.04999999999999716
40.0,39.87,0.13000000000000256
63.0,62.94,0.060000000000002274
41.0,40.92,0.0799999999999983
81.0,81.0,0.0
68.0,68.0,0.0
81.0,81.0,0.0
72.0,71.99,0.010000000000005116
58.0,57.98,0.020000000000003126
43.0,42.85,0.14999999999999858
37.0,36.83,0.1700000000000017
70.0,65.49,4.510000000000005
70.0,69.98,0.01999999999999602
31.0,43.52,-12.520000000000003
77.0,77.0,0.0
65.0,50.26,14.740000000000002
56.0,55.98,0.020000000000003126
61.0,61.02,-0.020000000000003126
73.0,73.0,0.0
70.0,69.92,0.0799999999999983
79.0,79.0,0.0
69.0,69.0,0.0
44.0,44.14,-0.14000000000000057
43.0,43.77,-0.7700000000000031
24.0,23.83,0.1700000000000017
58.0,58.01,-0.00999999999999801
73.0,73.03,-0.030000000000001137
67.0,67.23,-0.23000000000000398
92.0,91.92,0.0799999999999983
56.0,55.53,0.46999999999999886
74.0,74.0,0.0
54.0,54.04,-0.03999999999999915
95.0,91.76,3.239999999999995
47.0,46.97,0.030000000000001137
43.0,42.97,0.030000000000001137
82.0,82.0,0.0
29.0,28.9,0.10000000000000142
63.0,63.02,-0.020000000000003126
54.0,54.02,-0.020000000000003126
54.0,54.23,-0.22999999999999687
57.0,57.0,0.0
51.0,51.01,-0.00999999999999801
57.0,56.21,0.7899999999999991
61.0,60.94,0.060000000000002274
91.0,90.92,0.0799999999999983
40.0,40.54,-0.5399999999999991
27.0,26.73,0.2699999999999996
71.0,71.0,0.0
62.0,62.01,-0.00999999999999801
83.0,83.06,-0.060000000000002274
71.0,71.0,0.0
67.0,67.0,0.0
88.0,88.0,0.0
51.0,50.87,0.13000000000000256
98.0,97.13,0.8700000000000045
45.0,45.88,-0.8800000000000026
69.0,69.01,-0.010000000000005116
27.0,26.63,0.370000000000001
60.0,60.23,-0.22999999999999687
57.0,56.98,0.020000000000003126
52.0,52.01,-0.00999999999999801
21.0,21.57,-0.5700000000000003
56.0,56.97,-0.9699999999999989
72.0,71.69,0.3100000000000023
42.0,42.05,-0.04999999999999716
67.0,67.0,0.0
83.0,82.54,0.45999999999999375
35.0,35.39,-0.39000000000000057
38.0,38.43,-0.4299999999999997
71.0,71.0,0.0
43.0,43.0,0.0
60.0,60.62,-0.6199999999999974
70.0,70.32,-0.3199999999999932
61.0,60.95,0.04999999999999716
46.0,45.92,0.0799999999999983
67.0,67.3,-0.29999999999999716
81.0,81.0,0.0
64.0,64.39,-0.39000000000000057
53.0,52.98,0.020000000000003126
67.0,67.0,0.0
63.0,63.0,0.0
30.0,29.98,0.019999999999999574
33.0,32.85,0.14999999999999858
62.0,62.06,-0.060000000000002274
37.0,37.1,-0.10000000000000142
31.0,31.4,-0.3999999999999986
91.0,90.94,0.060000000000002274
74.0,74.07,-0.06999999999999318
57.0,56.94,0.060000000000002274
57.0,57.28,-0.28000000000000114
65.0,64.99,0.010000000000005116
47.0,46.99,0.00999999999999801
80.0,80.04,-0.04000000000000625
53.0,53.04,-0.03999999999999915
53.0,53.01,-0.00999999999999801
61.0,60.37,0.6300000000000026
46.0,45.92,0.0799999999999983
70.0,70.0,0.0
65.0,65.01,-0.010000000000005116
92.0,89.97,2.030000000000001
35.0,35.45,-0.45000000000000284
91.0,91.01,-0.010000000000005116
70.0,70.0,0.0
55.0,54.53,0.46999999999999886
41.0,40.97,0.030000000000001137
63.0,62.87,0.13000000000000256
51.0,51.11,-0.10999999999999943
27.0,27.15,-0.14999999999999858
46.0,46.17,-0.1700000000000017
90.0,63.05,26.950000000000003
48.0,47.78,0.21999999999999886
69.0,68.99,0.010000000000005116
43.0,43.02,-0.020000000000003126
82.0,82.0,0.0
74.0,74.46,-0.45999999999999375
74.0,74.0,0.0
50.0,50.06,-0.060000000000002274
49.0,49.4,-0.3999999999999986
48.0,47.33,0.6700000000000017
58.0,57.97,0.030000000000001137
43.0,44.26,-1.259999999999998
67.0,67.01,-0.010000000000005116
74.0,74.0,0.0
60.0,60.0,0.0
75.0,75.17,-0.1700000000000017
90.0,89.99,0.010000000000005116
26.0,26.19,-0.19000000000000128
60.0,59.53,0.46999999999999886
31.0,38.99,-7.990000000000002
58.0,58.0,0.0
41.0,40.98,0.020000000000003126
70.0,70.0,0.0
69.0,69.0,0.0
39.0,39.19,-0.18999999999999773
28.0,28.14,-0.14000000000000057
96.0,95.89,0.10999999999999943
85.0,85.0,0.0
83.0,80.7,2.299999999999997
78.0,78.08,-0.0799999999999983
39.0,39.04,-0.03999999999999915
52.0,51.89,0.10999999999999943
80.0,79.93,0.06999999999999318
56.0,56.01,-0.00999999999999801
66.0,66.0,0.0
58.0,57.68,0.3200000000000003
76.0,76.0,0.0
55.0,54.61,0.39000000000000057
89.0,88.77,0.23000000000000398
53.0,51.62,1.3800000000000026
29.0,29.03,-0.030000000000001137
64.0,64.0,0.0
85.0,85.0,0.0
51.0,50.95,0.04999999999999716
53.0,52.62,0.38000000000000256
57.0,57.2,-0.20000000000000284
40.0,40.05,-0.04999999999999716
47.0,48.32,-1.3200000000000003
83.0,83.0,0.0
34.0,34.31,-0.3100000000000023
77.0,77.0,0.0
79.0,79.0,0.0
29.0,28.61,0.39000000000000057
77.0,76.7,0.29999999999999716
34.0,33.88,0.11999999999999744
54.0,53.96,0.03999999999999915
38.0,37.58,0.4200000000000017
55.0,54.49,0.509999999999998
63.0,62.81,0.18999999999999773
49.0,48.99,0.00999999999999801
88.0,87.99,0.010000000000005116
83.0,82.09,0.9099999999999966
41.0,41.05,-0.04999999999999716
80.0,80.0,0.0
93.0,93.01,-0.010000000000005116
55.0,55.0,0.0
82.0,82.0,0.0
60.0,60.0,0.0
52.0,52.0,0.0
45.0,44.96,0.03999999999999915
83.0,83.0,0.0
78.0,78.0,0.0
74.0,74.0,0.0
54.0,54.0,0.0
57.0,57.01,-0.00999999999999801
31.0,30.31,0.6900000000000013
24.0,24.23,-0.23000000000000043
64.0,63.69,0.3100000000000023
49.0,49.03,-0.030000000000001137
21.0,21.87,-0.870000000000001
43.0,42.84,0.1599999999999966
92.0,92.02,-0.01999999999999602
64.0,64.0,0.0
51.0,51.22,-0.21999999999999886
89.0,89.0,0.0
46.0,46.23,-0.22999999999999687
82.0,82.0,0.0
73.0,73.0,0.0
78.0,77.28,0.7199999999999989
62.0,61.29,0.7100000000000009
62.0,62.0,0.0
37.0,36.84,0.1599999999999966
57.0,57.02,-0.020000000000003126
73.0,73.0,0.0
87.0,87.0,0.0
82.0,81.16,0.8400000000000034
67.0,66.97,0.030000000000001137
80.0,80.0,0.0
50.0,49.82,0.17999999999999972
77.0,76.93,0.06999999999999318
61.0,61.0,0.0
16.0,16.41,-0.41000000000000014
77.0,76.87,0.12999999999999545
60.0,58.28,1.7199999999999989
44.0,43.98,0.020000000000003126
77.0,77.0,0.0
63.0,63.0,0.0
32.0,32.05,-0.04999999999999716
41.0,40.94,0.060000000000002274
76.0,75.77,0.23000000000000398
61.0,61.0,0.0
57.0,57.0,0.0
49.0,49.07,-0.07000000000000028
37.0,37.01,-0.00999999999999801
76.0,75.9,0.09999999999999432
77.0,77.0,0.0
39.0,38.98,0.020000000000003126
48.0,48.19,-0.18999999999999773
62.0,61.99,0.00999999999999801
82.0,82.0,0.0
57.0,56.76,0.240000000000002
54.0,53.15,0.8500000000000014
34.0,34.3,-0.29999999999999716
56.0,56.12,-0.11999999999999744
59.0,58.89,0.10999999999999943
66.0,65.06,0.9399999999999977
68.0,67.57,0.4300000000000068
93.0,93.01,-0.010000000000005116
52.0,51.97,0.030000000000001137
35.0,34.64,0.35999999999999943
37.0,36.5,0.5
56.0,55.95,0.04999999999999716
66.0,66.39,-0.39000000000000057
21.0,23.92,-2.9200000000000017
76.0,75.35,0.6500000000000057
77.0,77.0,0.0
45.0,45.28,-0.28000000000000114
81.0,81.01,-0.010000000000005116
73.0,69.76,3.239999999999995
66.0,66.0,0.0
31.0,30.81,0.19000000000000128
70.0,70.01,-0.010000000000005116
56.0,56.0,0.0
38.0,55.06,-17.060000000000002
55.0,55.0,0.0
88.0,88.0,0.0
53.0,53.0,0.0
76.0,76.0,0.0
42.0,42.09,-0.09000000000000341
64.0,63.89,0.10999999999999943
66.0,65.86,0.14000000000000057
70.0,69.86,0.14000000000000057
36.0,35.73,0.2700000000000031
63.0,62.73,0.2700000000000031
35.0,35.01,-0.00999999999999801
44.0,44.05,-0.04999999999999716
59.0,58.96,0.03999999999999915
73.0,73.0,0.0
37.0,37.37,-0.36999999999999744
54.0,53.97,0.030000000000001137
93.0,93.11,-0.10999999999999943
64.0,63.71,0.28999999999999915
71.0,69.53,1.4699999999999989
70.0,69.93,0.06999999999999318
56.0,56.09,-0.09000000000000341
67.0,67.0,0.0
66.0,66.0,0.0
62.0,62.4,-0.3999999999999986
61.0,61.0,0.0
70.0,65.23,4.769999999999996
57.0,57.01,-0.00999999999999801
56.0,55.95,0.04999999999999716
45.0,44.76,0.240000000000002
13.0,18.74,-5.739999999999998
66.0,66.0,0.0
75.0,75.0,0.0
39.0,39.18,-0.17999999999999972
34.0,34.09,-0.09000000000000341
32.0,32.09,-0.09000000000000341
73.0,71.99,1.0100000000000051
80.0,80.0,0.0
69.0,68.97,0.030000000000001137
84.0,84.0,0.0
70.0,70.0,0.0
65.0,65.0,0.0
50.0,49.98,0.020000000000003126
61.0,61.0,0.0
92.0,92.0,0.0
54.0,54.01,-0.00999999999999801
62.0,62.0,0.0
35.0,34.87,0.13000000000000256
62.0,62.0,0.0
65.0,64.73,0.269999999999996
53.0,53.02,-0.020000000000003126
43.0,42.99,0.00999999999999801
53.0,52.84,0.1599999999999966
72.0,72.18,-0.18000000000000682
34.0,33.9,0.10000000000000142
75.0,74.9,0.09999999999999432
88.0,88.0,0.0
68.0,67.71,0.29000000000000625
75.0,75.0,0.0
80.0,80.0,0.0
23.0,24.23,-1.2300000000000004
71.0,70.03,0.9699999999999989
88.0,88.06,-0.060000000000002274
20.0,20.03,-0.030000000000001137
58.0,58.0,0.0
78.0,77.99,0.010000000000005116
68.0,67.88,0.12000000000000455
64.0,64.0,0.0
72.0,72.0,0.0
66.0,66.01,-0.010000000000005116
65.0,65.0,0.0
61.0,60.93,0.07000000000000028
67.0,67.07,-0.06999999999999318
70.0,69.79,0.20999999999999375
91.0,91.01,-0.010000000000005116
40.0,39.98,0.020000000000003126
28.0,30.06,-2.0599999999999987
60.0,59.42,0.5799999999999983
61.0,60.98,0.020000000000003126
66.0,65.24,0.7600000000000051
37.0,36.94,0.060000000000002274
48.0,42.26,5.740000000000002
99.0,97.82,1.1800000000000068
97.0,97.03,-0.030000000000001137
35.0,35.13,-0.13000000000000256
80.0,79.86,0.14000000000000057
59.0,59.1,-0.10000000000000142
56.0,56.51,-0.509999999999998
27.0,27.26,-0.26000000000000156
50.0,49.6,0.3999999999999986
88.0,87.96,0.04000000000000625
54.0,52.99,1.009999999999998
76.0,76.0,0.0
32.0,32.31,-0.3100000000000023
55.0,54.08,0.9200000000000017
68.0,68.0,0.0
37.0,32.2,4.799999999999997
62.0,61.97,0.030000000000001137
84.0,83.96,0.04000000000000625
71.0,70.91,0.09000000000000341
54.0,54.0,0.0
86.0,85.26,0.7399999999999949
57.0,56.96,0.03999999999999915
55.0,54.84,0.1599999999999966
67.0,67.0,0.0
87.0,87.17,-0.1700000000000017
49.0,48.25,0.75
73.0,72.98,0.01999999999999602
47.0,47.17,-0.1700000000000017
60.0,60.35,-0.3500000000000014
49.0,49.05,-0.04999999999999716
62.0,62.0,0.0
79.0,78.87,0.12999999999999545
66.0,66.0,0.0
49.0,48.91,0.09000000000000341
75.0,74.93,0.06999999999999318
57.0,57.05,-0.04999999999999716
52.0,51.89,0.10999999999999943
58.0,58.23,-0.22999999999999687
83.0,83.04,-0.04000000000000625
60.0,60.69,-0.6899999999999977
84.0,84.0,0.0
80.0,80.0,0.0
50.0,50.0,0.0
42.0,42.32,-0.3200000000000003
39.0,38.67,0.3299999999999983
81.0,81.0,0.0
41.0,40.85,0.14999999999999858
34.0,34.52,-0.5200000000000031
59.0,58.19,0.8100000000000023
46.0,47.17,-1.1700000000000017
38.0,37.98,0.020000000000003126
60.0,60.0,0.0
77.0,77.0,0.0
25.0,37.04,-12.04
47.0,46.98,0.020000000000003126
78.0,78.0,0.0
78.0,76.44,1.5600000000000023
23.0,23.83,-0.8299999999999983
25.0,24.89,0.10999999999999943
71.0,71.0,0.0
60.0,60.0,0.0
20.0,20.47,-0.46999999999999886
70.0,70.0,0.0
36.0,35.89,0.10999999999999943
75.0,75.0,0.0
38.0,38.37,-0.36999999999999744
75.0,75.03,-0.030000000000001137
75.0,75.1,-0.09999999999999432
88.0,88.0,0.0
78.0,78.16,-0.1599999999999966
83.0,83.0,0.0
82.0,82.18,-0.18000000000000682
62.0,62.03,-0.030000000000001137
40.0,39.96,0.03999999999999915
56.0,55.93,0.07000000000000028
70.0,55.12,14.880000000000003
34.0,33.65,0.3500000000000014
47.0,47.07,-0.07000000000000028
84.0,84.0,0.0
47.0,46.35,0.6499999999999986
30.0,30.49,-0.48999999999999844
49.0,41.82,7.18
93.0,93.03,-0.030000000000001137
67.0,66.38,0.6200000000000045
73.0,73.06,-0.060000000000002274
62.0,62.0,0.0
68.0,68.0,0.0
42.0,41.64,0.35999999999999943
65.0,65.03,-0.030000000000001137
43.0,42.11,0.8900000000000006
47.0,47.02,-0.020000000000003126
79.0,78.99,0.010000000000005116
25.0,25.0,0.0
28.0,27.88,0.120000000000001
41.0,40.66,0.3400000000000034
93.0,93.11,-0.10999999999999943
31.0,30.74,0.26000000000000156
45.0,44.74,0.259999999999998
72.0,72.0,0.0
23.0,24.37,-1.370000000000001
55.0,55.21,-0.21000000000000085
45.0,45.79,-0.7899999999999991
49.0,49.01,-0.00999999999999801
64.0,64.0,0.0
84.0,84.19,-0.18999999999999773
50.0,50.04,-0.03999999999999915
80.0,78.12,1.8799999999999955
60.0,60.0,0.0
40.0,40.57,-0.5700000000000003
27.0,26.94,0.05999999999999872
85.0,84.59,0.4099999999999966
67.0,66.92,0.0799999999999983
59.0,58.99,0.00999999999999801
51.0,51.0,0.0
84.0,84.0,0.0
83.0,78.13,4.8700000000000045
37.0,36.84,0.1599999999999966
65.0,65.03,-0.030000000000001137
50.0,50.31,-0.3100000000000023
44.0,43.6,0.3999999999999986
53.0,52.82,0.17999999999999972
67.0,66.41,0.5900000000000034
72.0,72.13,-0.12999999999999545
45.0,44.59,0.4099999999999966
61.0,60.98,0.020000000000003126
85.0,85.0,0.0
46.0,46.33,-0.3299999999999983
67.0,67.0,0.0
65.0,65.0,0.0
38.0,38.75,-0.75
40.0,40.31,-0.3100000000000023
49.0,49.03,-0.030000000000001137
88.0,87.88,0.12000000000000455
75.0,74.94,0.060000000000002274
97.0,97.29,-0.29000000000000625
71.0,70.35,0.6500000000000057
76.0,76.0,0.0
72.0,72.0,0.0
49.0,49.03,-0.030000000000001137
79.0,79.01,-0.010000000000005116
67.0,67.0,0.0
42.0,34.62,7.380000000000003
71.0,71.0,0.0
56.0,55.66,0.3400000000000034
89.0,89.03,-0.030000000000001137
65.0,65.0,0.0
96.0,95.21,0.7900000000000063
47.0,46.9,0.10000000000000142
71.0,71.0,0.0
73.0,72.99,0.010000000000005116
89.0,89.0,0.0
53.0,52.99,0.00999999999999801
63.0,63.0,0.0
67.0,66.91,0.09000000000000341
36.0,36.06,-0.060000000000002274
75.0,74.84,0.1599999999999966
41.0,40.93,0.07000000000000028
67.0,66.99,0.010000000000005116
63.0,61.13,1.8699999999999974
81.0,80.98,0.01999999999999602
87.0,87.01,-0.010000000000005116
41.0,40.9,0.10000000000000142
36.0,35.89,0.10999999999999943
39.0,38.75,0.25
72.0,72.0,0.0
29.0,29.5,-0.5
60.0,59.99,0.00999999999999801
51.0,50.79,0.21000000000000085
69.0,69.15,-0.15000000000000568
57.0,57.01,-0.00999999999999801
62.0,61.99,0.00999999999999801
58.0,58.33,-0.3299999999999983
38.0,38.06,-0.060000000000002274
43.0,43.21,-0.21000000000000085
62.0,61.99,0.00999999999999801
69.0,68.95,0.04999999999999716
52.0,51.97,0.030000000000001137
63.0,63.05,-0.04999999999999716
81.0,81.0,0.0
51.0,50.73,0.2700000000000031
63.0,63.0,0.0
59.0,59.0,0.0
27.0,32.01,-5.009999999999998
96.0,96.07,-0.06999999999999318
96.0,96.14,-0.14000000000000057
69.0,69.0,0.0
46.0,45.98,0.020000000000003126
36.0,35.78,0.21999999999999886
78.0,78.0,0.0
74.0,74.0,0.0
42.0,41.1,0.8999999999999986
61.0,61.05,-0.04999999999999716
41.0,41.07,-0.07000000000000028
40.0,38.12,1.8800000000000026
56.0,56.04,-0.03999999999999915
80.0,79.77,0.23000000000000398
41.0,49.02,-8.020000000000003
86.0,86.0,0.0
61.0,60.95,0.04999999999999716
69.0,70.07,-1.0699999999999932
55.0,55.01,-0.00999999999999801
33.0,32.85,0.14999999999999858
66.0,66.02,-0.01999999999999602
92.0,92.0,0.0
66.0,66.0,0.0
43.0,43.97,-0.9699999999999989
33.0,32.86,0.14000000000000057
51.0,50.63,0.36999999999999744
72.0,71.97,0.030000000000001137
61.0,61.0,0.0
34.0,34.07,-0.07000000000000028
29.0,28.72,0.28000000000000114
36.0,36.04,-0.03999999999999915
71.0,71.0,0.0
48.0,48.42,-0.4200000000000017
87.0,87.02,-0.01999999999999602
36.0,36.05,-0.04999999999999716
85.0,85.0,0.0
48.0,48.09,-0.09000000000000341
81.0,81.0,0.0
58.0,58.02,-0.020000000000003126
68.0,68.05,-0.04999999999999716
70.0,70.0,0.0
80.0,80.0,0.0
25.0,25.21,-0.21000000000000085
52.0,52.39,-0.39000000000000057
76.0,76.2,-0.20000000000000284
18.0,19.72,-1.7199999999999989
53.0,52.77,0.22999999999999687
23.0,23.25,-0.25
58.0,58.37,-0.36999999999999744
79.0,79.0,0.0
32.0,32.14,-0.14000000000000057
38.0,37.63,0.36999999999999744
47.0,47.0,0.0
55.0,55.0,0.0
46.0,45.67,0.3299999999999983
87.0,86.85,0.15000000000000568
45.0,44.93,0.07000000000000028
34.0,33.97,0.030000000000001137
55.0,55.0,0.0
53.0,53.0,0.0
75.0,75.0,0.0
52.0,51.99,0.00999999999999801
57.0,57.0,0.0
41.0,41.06,-0.060000000000002274
45.0,44.86,0.14000000000000057
61.0,61.0,0.0
55.0,55.0,0.0
83.0,83.0,0.0
60.0,60.0,0.0
43.0,42.82,0.17999999999999972
66.0,65.99,0.010000000000005116
78.0,78.0,0.0
73.0,73.0,0.0
83.0,83.0,0.0
37.0,37.12,-0.11999999999999744
90.0,90.0,0.0
32.0,31.58,0.4200000000000017
57.0,57.11,-0.10999999999999943
55.0,55.0,0.0
60.0,61.22,-1.2199999999999989
64.0,64.0,0.0
34.0,34.12,-0.11999999999999744
76.0,75.4,0.5999999999999943
77.0,76.39,0.6099999999999994
77.0,77.0,0.0
49.0,49.01,-0.00999999999999801
50.0,50.05,-0.04999999999999716
64.0,64.0,0.0
76.0,75.99,0.010000000000005116
23.0,23.47,-0.46999999999999886
58.0,58.0,0.0
62.0,62.0,0.0
26.0,26.15,-0.14999999999999858
69.0,69.0,0.0
40.0,39.82,0.17999999999999972
69.0,69.0,0.0
69.0,69.49,-0.4899999999999949
54.0,53.99,0.00999999999999801
74.0,74.0,0.0
57.0,55.96,1.0399999999999991
51.0,50.55,0.45000000000000284
73.0,73.0,0.0
41.0,40.57,0.4299999999999997
81.0,80.96,0.04000000000000625
69.0,69.0,0.0
59.0,58.79,0.21000000000000085
44.0,44.23,-0.22999999999999687
88.0,87.9,0.09999999999999432
88.0,88.0,0.0
47.0,47.15,-0.14999999999999858
28.0,27.34,0.6600000000000001
74.0,74.0,0.0
63.0,63.01,-0.00999999999999801
35.0,35.21,-0.21000000000000085
34.0,33.76,0.240000000000002
29.0,29.65,-0.6499999999999986
71.0,70.96,0.04000000000000625
52.0,51.98,0.020000000000003126
53.0,52.96,0.03999999999999915
55.0,55.12,-0.11999999999999744
39.0,38.6,0.3999999999999986
63.0,62.99,0.00999999999999801
52.0,50.69,1.3100000000000023
60.0,60.0,0.0
89.0,87.89,1.1099999999999994
65.0,65.0,0.0
39.0,38.28,0.7199999999999989
72.0,71.87,0.12999999999999545
60.0,59.95,0.04999999999999716
57.0,57.03,-0.030000000000001137
75.0,75.4,-0.4000000000000057
64.0,64.0,0.0
63.0,62.8,0.20000000000000284
71.0,71.0,0.0
93.0,92.98,0.01999999999999602
40.0,39.85,0.14999999999999858
67.0,66.77,0.23000000000000398
36.0,35.87,0.13000000000000256
57.0,57.04,-0.03999999999999915
69.0,68.99,0.010000000000005116
68.0,67.97,0.030000000000001137
70.0,69.99,0.010000000000005116
65.0,64.46,0.5400000000000063
65.0,65.0,0.0
58.0,57.02,0.9799999999999969
72.0,71.75,0.25
66.0,66.0,0.0
30.0,29.6,0.3999999999999986
76.0,76.0,0.0
50.0,50.19,-0.18999999999999773
37.0,37.07,-0.07000000000000028
65.0,65.02,-0.01999999999999602
68.0,67.97,0.030000000000001137
52.0,52.02,-0.020000000000003126
32.0,32.06,-0.060000000000002274
92.0,91.99,0.010000000000005116
76.0,76.01,-0.010000000000005116
79.0,79.0,0.0
76.0,76.0,0.0
37.0,36.86,0.14000000000000057
62.0,61.98,0.020000000000003126
74.0,74.0,0.0
86.0,86.0,0.0
89.0,89.02,-0.01999999999999602
85.0,85.0,0.0
79.0,79.12,-0.12000000000000455
50.0,49.89,0.10999999999999943
55.0,54.9,0.10000000000000142
41.0,40.74,0.259999999999998
67.0,40.52,26.479999999999997
58.0,57.99,0.00999999999999801
42.0,42.05,-0.04999999999999716
87.0,87.0,0.0
52.0,52.0,0.0
92.0,91.26,0.7399999999999949
74.0,74.0,0.0
71.0,71.0,0.0
73.0,73.0,0.0
66.0,65.99,0.010000000000005116
38.0,38.1,-0.10000000000000142
63.0,62.98,0.020000000000003126
63.0,63.0,0.0
49.0,50.37,-1.3699999999999974
82.0,82.0,0.0
68.0,67.96,0.04000000000000625
71.0,71.0,0.0
63.0,63.0,0.0
94.0,94.73,-0.730000000000004
76.0,76.0,0.0
79.0,79.01,-0.010000000000005116
71.0,71.0,0.0
66.0,65.95,0.04999999999999716
39.0,38.82,0.17999999999999972
53.0,52.11,0.8900000000000006
60.0,60.1,-0.10000000000000142
77.0,77.0,0.0
34.0,33.23,0.7700000000000031
62.0,62.0,0.0
54.0,54.11,-0.10999999999999943
21.0,22.85,-1.8500000000000014
15.0,22.28,-7.280000000000001
82.0,82.0,0.0
66.0,66.0,0.0
72.0,72.26,-0.2600000000000051
26.0,26.17,-0.1700000000000017
